Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,8/15/2023 15:45,40.0114489,-75.1754988,4.81,1.87,2.96, 
1.33E+17,8/15/2023 15:45,40.0112791,-75.1753558,4.5,1.87,2.96, 
1.33E+17,8/15/2023 15:45,40.0110915,-75.1751876,4.18,1.87,2.95, 
1.33E+17,8/15/2023 15:45,40.0108914,-75.1750155,3.88,1.87,2.95, 
1.33E+17,8/15/2023 15:45,40.0106943,-75.1748397,4.09,1.87,2.95, 
1.33E+17,8/15/2023 15:45,40.0105029,-75.1746649,4.39,1.87,2.95, 
1.33E+17,8/15/2023 15:45,40.0103229,-75.174491,4.85,1.87,2.95, 
1.33E+17,8/15/2023 15:45,40.0101467,-75.1743302,4.96,1.75,3, 
1.33E+17,8/15/2023 15:45,40.0099654,-75.1741729,4.88,1.75,3, 
1.33E+17,8/15/2023 15:45,40.0097946,-75.1740208,4.49,1.75,3, 
1.33E+17,8/15/2023 15:45,40.0096312,-75.1738664,4.41,1.75,3, 
1.33E+17,8/15/2023 15:45,40.0094875,-75.1737355,4.4,1.75,3, 
1.33E+17,8/15/2023 15:45,40.0093474,-75.1736003,4.3,1.75,3.03, 
1.33E+17,8/15/2023 15:45,40.009182,-75.173444,4.05,1.75,3.03, 
1.33E+17,8/15/2023 15:45,40.0090026,-75.1732789,3.79,1.75,3.03, 
1.33E+17,8/15/2023 15:45,40.0088237,-75.1731079,3.79,1.75,3.03, 
1.33E+17,8/15/2023 15:46,40.0086556,-75.1729608,3.79,1.75,3.03, 
1.33E+17,8/15/2023 15:46,40.008514,-75.1728198,3.79,1.76,3.05, 
1.33E+17,8/15/2023 15:46,40.0083792,-75.1726894,3.79,1.76,3.05, 
1.33E+17,8/15/2023 15:46,40.0082717,-75.1725945,3.79,1.76,3.05, 
1.33E+17,8/15/2023 15:46,40.0081896,-75.1725277,3.79,1.76,3.05, 
1.33E+17,8/15/2023 15:46,40.0081006,-75.1724495,3.79,1.71,3, 
1.33E+17,8/15/2023 15:47,40.0079147,-75.1722803,3.79,1.71,3, 
1.33E+17,8/15/2023 15:47,40.0078039,-75.1721797,3.79,1.71,3, 
1.33E+17,8/15/2023 15:47,40.0076864,-75.1720625,3.79,1.71,3, 
1.33E+17,8/15/2023 15:47,40.0075572,-75.1719395,3.79,1.71,3, 
1.33E+17,8/15/2023 15:47,40.0074113,-75.1718119,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0072632,-75.1716722,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.007114,-75.1715436,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0069604,-75.171412,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0067988,-75.171293,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.006655,-75.1712003,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0065626,-75.1711501,3.79,1.66,2.95, 
1.33E+17,8/15/2023 15:47,40.0066785,-75.1711602,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0067964,-75.1712568,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0069321,-75.1713776,3.79,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0070743,-75.1715053,3.8,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0072249,-75.1716168,3.8,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0073675,-75.171702,3.91,1.63,2.96, 
1.33E+17,8/15/2023 15:47,40.0074656,-75.1717778,3.9,1.67,2.96, 
1.33E+17,8/15/2023 15:48,40.0075723,-75.1718639,3.79,1.67,2.96, 
1.33E+17,8/15/2023 15:48,40.0076982,-75.1719719,3.79,1.72,2.97, 
1.33E+17,8/15/2023 15:48,40.0078007,-75.1720507,3.8,1.72,2.97, 
1.33E+17,8/15/2023 15:48,40.0079448,-75.1721672,3.8,1.72,2.97, 
1.33E+17,8/15/2023 15:48,40.0080883,-75.1723006,3.81,1.72,2.97, 
1.33E+17,8/15/2023 15:48,40.0082297,-75.1724312,3.79,1.72,2.97, 
1.33E+17,8/15/2023 15:48,40.0083538,-75.1725426,3.79,1.95,2.98, 
1.33E+17,8/15/2023 15:48,40.0084785,-75.1726679,3.79,1.95,2.98, 
1.33E+17,8/15/2023 15:48,40.0086099,-75.1728087,3.79,1.95,2.98, 
1.33E+17,8/15/2023 15:48,40.0087547,-75.1729415,3.79,1.95,2.98, 
1.33E+17,8/15/2023 15:48,40.0089127,-75.1730778,3.79,1.95,2.98, 
1.33E+17,8/15/2023 15:48,40.0090838,-75.1732354,3.79,1.95,3.04, 
1.33E+17,8/15/2023 15:48,40.0092686,-75.1734025,3.79,1.95,3.04, 
1.33E+17,8/15/2023 15:49,40.0094674,-75.1735774,3.79,1.95,3.04, 
1.33E+17,8/15/2023 15:49,40.0096593,-75.1737625,3.82,1.95,3.04, 
1.33E+17,8/15/2023 15:49,40.0098522,-75.1739477,3.86,1.95,3.04, 
1.33E+17,8/15/2023 15:49,40.0100522,-75.1741359,3.86,2.12,3.07, 
1.33E+17,8/15/2023 15:49,40.0102546,-75.1743211,3.83,2.12,3.07, 
1.33E+17,8/15/2023 15:49,40.0104589,-75.1744995,3.79,2.12,3.07, 
1.33E+17,8/15/2023 15:49,40.0106657,-75.1746728,3.79,2.12,3.07, 
1.33E+17,8/15/2023 15:49,40.0108638,-75.17484,3.79,2.12,3.07, 
1.33E+17,8/15/2023 15:49,40.0110519,-75.1750075,3.79,2.12,3.07, 
1.33E+17,8/15/2023 15:49,40.0112213,-75.1751617,3.79,2.04,3.01, 
1.33E+17,8/15/2023 15:49,40.0113669,-75.175288,3.88,2.04,3.01, 
1.33E+17,8/15/2023 15:49,40.0114847,-75.1753985,3.99,2.04,3.01, 
1.33E+17,8/15/2023 15:49,40.0115813,-75.1754902,4.22,2.04,3.01, 
1.33E+17,8/15/2023 15:49,40.0116675,-75.1755617,4.41,2.04,3.01, 
1.33E+17,8/15/2023 15:49,40.0117503,-75.1756295,4.11,2.14,3.01, 
1.33E+17,8/15/2023 15:49,40.0118555,-75.1757258,3.79,2.19,3.02, 
1.33E+17,8/15/2023 15:49,40.0119444,-75.1758095,3.79,2.19,3.02, 
1.33E+17,8/15/2023 15:49,40.0120582,-75.175836,3.79,2.19,3.02, 
1.33E+17,8/15/2023 15:49,40.0121613,-75.1756084,3.79,2.19,3.02, 
1.33E+17,8/15/2023 15:49,40.0122512,-75.1754164,3.79,2.3,3.02, 
1.33E+17,8/15/2023 15:50,40.0123564,-75.1752123,3.79,2.3,3.02, 
1.33E+17,8/15/2023 15:50,40.0124767,-75.1750092,3.79,2.3,3.02, 
1.33E+17,8/15/2023 15:50,40.0125943,-75.1748008,3.79,2.3,3.02, 
1.33E+17,8/15/2023 15:50,40.0126972,-75.1746053,3.79,2.3,3.02, 
1.33E+17,8/15/2023 15:50,40.0127854,-75.1744889,3.79,2.26,3.06, 
1.33E+17,8/15/2023 15:50,40.0128881,-75.1744721,3.79,2.26,3.06, 
1.33E+17,8/15/2023 15:50,40.012979,-75.1745308,3.79,2.26,3.06, 
1.33E+17,8/15/2023 15:50,40.0130654,-75.1746261,3.79,2.26,3.06, 
1.33E+17,8/15/2023 15:50,40.0131629,-75.1747217,3.79,2.26,3.06, 
1.33E+17,8/15/2023 15:50,40.0132644,-75.1748175,3.79,2.59,3.2, 
1.33E+17,8/15/2023 15:50,40.0133674,-75.1749177,3.79,2.59,3.2, 
1.33E+17,8/15/2023 15:50,40.013439,-75.1749913,3.79,2.59,3.2, 
1.33E+17,8/15/2023 15:50,40.0135422,-75.1750889,3.79,2.59,3.2, 
1.33E+17,8/15/2023 15:50,40.0136396,-75.1751769,3.79,2.59,3.2, 
1.33E+17,8/15/2023 15:50,40.0137727,-75.1752937,3.79,2.57,3.21, 
1.33E+17,8/15/2023 15:50,40.0138947,-75.1753968,3.82,2.57,3.21, 
1.33E+17,8/15/2023 15:50,40.0140055,-75.1755006,3.83,2.57,3.21, 
1.33E+17,8/15/2023 15:50,40.0141067,-75.1756016,3.83,2.57,3.21, 
1.33E+17,8/15/2023 15:50,40.0142157,-75.1756964,3.79,2.57,3.21, 
1.33E+17,8/15/2023 15:50,40.0143229,-75.1757925,3.79,2.57,3.21, 
1.33E+17,8/15/2023 15:50,40.0144295,-75.1758728,3.88,2.54,3.19, 
1.33E+17,8/15/2023 15:50,40.0145374,-75.1759512,3.88,2.54,3.19, 
1.33E+17,8/15/2023 15:50,40.0146383,-75.1760506,3.88,2.54,3.19, 
1.33E+17,8/15/2023 15:50,40.0147448,-75.1761484,3.79,2.54,3.19, 
1.33E+17,8/15/2023 15:50,40.0148451,-75.1762448,3.79,2.54,3.19, 
1.33E+17,8/15/2023 15:50,40.0149372,-75.1763408,3.83,2.39,3.07, 
1.33E+17,8/15/2023 15:50,40.0150291,-75.1764101,3.83,2.39,3.07, 
1.33E+17,8/15/2023 15:50,40.0151477,-75.176463,3.79,2.39,3.07, 
1.33E+17,8/15/2023 15:51,40.0152264,-75.1765326,3.84,2.33,2.98, 
1.33E+17,8/15/2023 15:51,40.0153407,-75.1764629,3.81,2.33,2.98, 
1.33E+17,8/15/2023 15:51,40.0154018,-75.1763506,3.79,2.33,2.98, 
1.33E+17,8/15/2023 15:51,40.0155173,-75.1761472,3.79,2.33,2.98, 
1.33E+17,8/15/2023 15:51,40.0156415,-75.1759377,3.79,2.26,2.97, 
1.33E+17,8/15/2023 15:51,40.0157684,-75.17572,3.79,2.26,2.97, 
1.33E+17,8/15/2023 15:51,40.0158941,-75.1755156,3.79,2.26,2.97, 
1.33E+17,8/15/2023 15:51,40.0160257,-75.1753059,3.79,2.26,2.97, 
1.33E+17,8/15/2023 15:51,40.0161665,-75.1750842,3.79,2.26,2.97, 
1.33E+17,8/15/2023 15:51,40.0162962,-75.1748686,3.79,2.26,2.97, 
1.33E+17,8/15/2023 15:51,40.0164174,-75.1746581,3.79,2.25,2.96, 
1.33E+17,8/15/2023 15:52,40.0165378,-75.1744484,3.79,2.25,2.96, 
1.33E+17,8/15/2023 15:52,40.0166666,-75.1742314,3.79,2.25,2.96, 
1.33E+17,8/15/2023 15:52,40.0168109,-75.1739948,3.79,2.25,2.96, 
1.33E+17,8/15/2023 15:52,40.0169529,-75.1737381,3.79,2.25,2.96, 
1.33E+17,8/15/2023 15:52,40.0170792,-75.1734616,3.79,2.22,2.91, 
1.33E+17,8/15/2023 15:52,40.0171856,-75.1732039,3.79,2.22,2.91, 
1.33E+17,8/15/2023 15:52,40.0172676,-75.1729831,3.79,2.22,2.91, 
1.33E+17,8/15/2023 15:52,40.0173411,-75.172778,3.79,2.22,2.91, 
1.33E+17,8/15/2023 15:52,40.0174098,-75.1725872,3.79,2.22,2.91, 
1.33E+17,8/15/2023 15:52,40.0174568,-75.1724331,3.79,2.11,2.9, 
1.33E+17,8/15/2023 15:52,40.0174634,-75.1722827,3.79,2.11,2.9, 
1.33E+17,8/15/2023 15:52,40.0173756,-75.1720866,3.79,2.11,2.9, 
1.33E+17,8/15/2023 15:52,40.0172538,-75.1719227,3.79,2.11,2.9, 
1.33E+17,8/15/2023 15:52,40.0171306,-75.1717581,3.79,2.2,2.92, 
1.33E+17,8/15/2023 15:52,40.0170058,-75.1716078,3.79,2.2,2.92, 
1.33E+17,8/15/2023 15:52,40.0168554,-75.1714398,3.79,2.2,2.92, 
1.33E+17,8/15/2023 15:52,40.0166929,-75.1712683,3.79,2.2,2.92, 
1.33E+17,8/15/2023 15:52,40.016567,-75.171142,3.79,2.2,2.92, 
1.33E+17,8/15/2023 15:52,40.0164574,-75.171018,3.79,2.18,2.84, 
1.33E+17,8/15/2023 15:52,40.0163207,-75.1708688,3.79,2.18,2.84, 
1.33E+17,8/15/2023 15:52,40.0161791,-75.1706959,3.79,2.18,2.84, 
1.33E+17,8/15/2023 15:52,40.016059,-75.1705632,3.79,2.18,2.84, 
1.33E+17,8/15/2023 15:52,40.0159773,-75.1704924,3.79,2.18,2.84, 
1.33E+17,8/15/2023 15:53,40.0158936,-75.1703878,3.79,1.96,2.8, 
1.33E+17,8/15/2023 15:53,40.0157638,-75.1702099,3.79,1.96,2.8, 
1.33E+17,8/15/2023 15:53,40.0156134,-75.1701077,3.79,1.96,2.8, 
1.33E+17,8/15/2023 15:53,40.0155242,-75.1700793,3.79,1.84,2.84, 
1.33E+17,8/15/2023 15:53,40.0153827,-75.170043,3.79,1.86,2.9, 
1.33E+17,8/15/2023 15:53,40.0152568,-75.1700442,3.79,1.86,2.9, 
1.33E+17,8/15/2023 15:53,40.0151819,-75.1701273,3.79,1.86,2.9, 
1.33E+17,8/15/2023 15:53,40.0150885,-75.1703009,3.79,1.86,2.9, 
1.33E+17,8/15/2023 15:53,40.0149747,-75.1705167,3.79,1.86,2.9, 
1.33E+17,8/15/2023 15:53,40.014847,-75.1707461,3.79,1.9,2.98, 
1.33E+17,8/15/2023 15:53,40.0147127,-75.1709944,3.79,1.9,2.98, 
1.33E+17,8/15/2023 15:53,40.0145745,-75.171248,3.79,1.9,2.98, 
1.33E+17,8/15/2023 15:54,40.0144314,-75.1714995,3.79,1.9,2.98, 
1.33E+17,8/15/2023 15:54,40.0142976,-75.1717437,3.79,1.9,2.98, 
1.33E+17,8/15/2023 15:54,40.0141832,-75.171964,3.79,1.9,2.98, 
1.33E+17,8/15/2023 15:54,40.0140681,-75.1721825,3.79,1.97,2.99, 
1.33E+17,8/15/2023 15:54,40.0139513,-75.1723985,3.79,1.97,2.99, 
1.33E+17,8/15/2023 15:54,40.0138426,-75.1726103,3.79,1.97,2.99, 
1.33E+17,8/15/2023 15:54,40.013722,-75.1728343,3.79,1.97,2.99, 
1.33E+17,8/15/2023 15:54,40.0135862,-75.1730888,3.79,1.97,2.99, 
1.33E+17,8/15/2023 15:54,40.0134464,-75.1733608,3.79,1.97,3.05, 
1.33E+17,8/15/2023 15:54,40.0133023,-75.1736232,3.79,1.97,3.05, 
1.33E+17,8/15/2023 15:54,40.0131527,-75.173895,3.79,1.97,3.05, 
1.33E+17,8/15/2023 15:54,40.0130078,-75.1741509,3.79,1.97,3.05, 
1.33E+17,8/15/2023 15:54,40.0128721,-75.1744051,3.79,1.97,3.05, 
1.33E+17,8/15/2023 15:54,40.0127403,-75.174645,3.79,1.79,2.93, 
1.33E+17,8/15/2023 15:54,40.0126196,-75.1748646,3.79,1.79,2.93, 
1.33E+17,8/15/2023 15:54,40.0125116,-75.1750595,3.79,1.79,2.93, 
1.33E+17,8/15/2023 15:54,40.0124266,-75.1752211,3.79,1.79,2.93, 
1.33E+17,8/15/2023 15:54,40.0123648,-75.175329,3.79,1.79,2.93, 
1.33E+17,8/15/2023 15:54,40.0122991,-75.1754348,3.79,1.82,2.94, 
1.33E+17,8/15/2023 15:54,40.0121892,-75.1756571,3.79,1.82,2.94, 
1.33E+17,8/15/2023 15:54,40.0121098,-75.1758237,3.79,1.82,2.94, 
1.33E+17,8/15/2023 15:54,40.0120144,-75.176019,3.79,1.82,2.94, 
1.33E+17,8/15/2023 15:54,40.0119069,-75.1762363,3.79,1.82,2.94, 
1.33E+17,8/15/2023 15:54,40.0117925,-75.17646,3.79,1.98,3.01, 
1.33E+17,8/15/2023 15:55,40.0116771,-75.1766842,3.79,1.98,3.01, 
1.33E+17,8/15/2023 15:55,40.0115611,-75.1769165,3.79,1.98,3.01, 
1.33E+17,8/15/2023 15:55,40.0114339,-75.1771503,3.79,1.98,3.01, 
1.33E+17,8/15/2023 15:55,40.0112997,-75.1773847,3.79,1.98,3.01, 
1.33E+17,8/15/2023 15:55,40.0111569,-75.1776353,3.79,1.98,3.01, 
1.33E+17,8/15/2023 15:55,40.0110264,-75.177886,3.79,1.96,3.09, 
1.33E+17,8/15/2023 15:55,40.0109096,-75.1781067,3.79,1.96,3.09, 
1.33E+17,8/15/2023 15:55,40.0107919,-75.1783241,3.79,1.96,3.09, 
1.33E+17,8/15/2023 15:55,40.0106715,-75.1785326,3.79,1.96,3.09, 
1.33E+17,8/15/2023 15:55,40.0105587,-75.1787437,3.79,1.96,3.09, 
1.33E+17,8/15/2023 15:55,40.0104456,-75.178959,3.79,2.15,3.28, 
1.33E+17,8/15/2023 15:55,40.0103355,-75.1791658,3.79,2.15,3.28, 
1.33E+17,8/15/2023 15:55,40.0102348,-75.1793483,3.79,2.15,3.28, 
1.33E+17,8/15/2023 15:55,40.0101464,-75.1795124,3.79,2.15,3.28, 
1.33E+17,8/15/2023 15:55,40.010081,-75.1796355,3.79,2.15,3.28, 
1.33E+17,8/15/2023 15:55,40.0100234,-75.1797373,3.79,2.15,3.34, 
1.33E+17,8/15/2023 15:55,40.0099454,-75.1798524,3.79,2.16,3.42, 
1.33E+17,8/15/2023 15:55,40.0098727,-75.1799823,3.79,2.16,3.42, 
1.33E+17,8/15/2023 15:55,40.0097634,-75.1802007,3.79,2.16,3.42, 
1.33E+17,8/15/2023 15:56,40.0096889,-75.1803028,3.79,2.16,3.42, 
1.33E+17,8/15/2023 15:56,40.0095813,-75.1803672,3.79,2.16,3.42, 
1.33E+17,8/15/2023 15:56,40.0094432,-75.1803418,3.79,2.18,3.38, 
1.33E+17,8/15/2023 15:56,40.0092862,-75.1802449,3.79,2.18,3.38, 
1.33E+17,8/15/2023 15:56,40.0090814,-75.1801593,3.79,2.18,3.38, 
1.33E+17,8/15/2023 15:56,40.008841,-75.1800686,3.79,2.18,3.38, 
1.33E+17,8/15/2023 15:56,40.0085694,-75.1799653,3.79,2.18,3.38, 
1.33E+17,8/15/2023 15:56,40.0082891,-75.1798706,3.88,2.33,3.41, 
1.33E+17,8/15/2023 15:56,40.0080058,-75.1797751,4.22,2.33,3.41, 
1.33E+17,8/15/2023 15:56,40.0077183,-75.1796742,4.22,2.33,3.41, 
1.33E+17,8/15/2023 15:56,40.0074192,-75.1795806,4.14,2.33,3.41, 
1.33E+17,8/15/2023 15:56,40.0071286,-75.1794889,3.79,2.33,3.41, 
1.33E+17,8/15/2023 15:56,40.0068464,-75.1793946,3.79,2.4,3.43, 
1.33E+17,8/15/2023 15:56,40.0065775,-75.1793035,3.79,2.4,3.43, 
1.33E+17,8/15/2023 15:56,40.0063092,-75.1792143,3.79,2.4,3.43, 
1.33E+17,8/15/2023 15:56,40.0060499,-75.1791185,3.79,2.4,3.43, 
1.33E+17,8/15/2023 15:56,40.0058314,-75.1790283,3.91,2.4,3.43, 
1.33E+17,8/15/2023 15:56,40.0056388,-75.1789446,3.91,2.4,3.43, 
1.33E+17,8/15/2023 15:56,40.005457,-75.1788743,3.91,2.46,3.34, 
1.33E+17,8/15/2023 15:56,40.0053342,-75.1788051,3.79,2.46,3.34, 
1.33E+17,8/15/2023 15:57,40.0052283,-75.1787432,3.79,2.45,3.32, 
1.33E+17,8/15/2023 15:57,40.0051375,-75.1786859,3.79,2.45,3.32, 
1.33E+17,8/15/2023 15:57,40.0050483,-75.1786087,8.52,2.45,3.32, 
1.33E+17,8/15/2023 15:57,40.0049432,-75.1784793,8.52,2.45,3.32, 
1.33E+17,8/15/2023 15:58,40.0048742,-75.1783256,10.9,2.45,3.32, 
1.33E+17,8/15/2023 15:58,40.0048105,-75.1779984,3.79,2.41,3.3, 
1.33E+17,8/15/2023 15:58,40.0047739,-75.1777406,3.79,2.41,3.3, 
1.33E+17,8/15/2023 15:58,40.004747,-75.177525,3.79,2.41,3.3, 
1.33E+17,8/15/2023 15:58,40.0047201,-75.1773028,3.79,2.41,3.3, 
1.33E+17,8/15/2023 15:58,40.0046928,-75.1770697,3.79,2.41,3.3, 
1.33E+17,8/15/2023 15:58,40.0046705,-75.1768419,3.79,2.31,3.3, 
1.33E+17,8/15/2023 15:58,40.0046392,-75.1766422,3.83,2.31,3.3, 
1.33E+17,8/15/2023 15:58,40.0046058,-75.1764709,3.83,2.31,3.3, 
1.33E+17,8/15/2023 15:58,40.0045672,-75.1763513,3.83,2.31,3.3, 
1.33E+17,8/15/2023 15:58,40.0045402,-75.1761929,3.79,1.68,3.2, 
1.33E+17,8/15/2023 15:59,40.00453,-75.1760112,3.79,1.63,3.15, 
1.33E+17,8/15/2023 15:59,40.0045219,-75.17581,3.79,1.63,3.15, 
1.33E+17,8/15/2023 15:59,40.0045069,-75.1756089,3.79,1.63,3.15, 
1.33E+17,8/15/2023 15:59,40.0044884,-75.1754185,3.79,1.63,3.15, 
1.33E+17,8/15/2023 16:00,40.0044694,-75.1752466,3.79,1.63,3.15, 
1.33E+17,8/15/2023 16:00,40.0044485,-75.1750774,3.79,1.62,3.08, 
1.33E+17,8/15/2023 16:00,40.0044409,-75.1749538,3.79,1.62,3.08, 
1.33E+17,8/15/2023 16:00,40.0044816,-75.1748384,3.79,1.62,3.08, 
1.33E+17,8/15/2023 16:00,40.0045868,-75.1748092,3.79,1.71,3.05, 
1.33E+17,8/15/2023 16:00,40.0046866,-75.1747907,3.79,1.71,3.05, 
1.33E+17,8/15/2023 16:00,40.0048179,-75.1747636,3.79,1.71,3.05, 
1.33E+17,8/15/2023 16:00,40.0049588,-75.1747392,3.79,1.71,3.05, 
1.33E+17,8/15/2023 16:00,40.0050974,-75.1747047,3.79,1.71,3.05, 
1.33E+17,8/15/2023 16:00,40.0052454,-75.174672,3.79,1.71,3.05, 
1.33E+17,8/15/2023 16:00,40.0053901,-75.1746393,3.79,1.64,3.1, 
1.33E+17,8/15/2023 16:00,40.0055187,-75.1746185,3.79,1.64,3.1, 
1.33E+17,8/15/2023 16:00,40.0056209,-75.1745976,3.79,1.64,3.1, 
1.33E+17,8/15/2023 16:00,40.0057136,-75.1745463,3.79,1.64,3.1, 
1.33E+17,8/15/2023 16:00,40.0057287,-75.1744252,3.86,1.64,3.19, 
1.33E+17,8/15/2023 16:00,40.0056878,-75.174172,3.82,1.64,3.19, 
1.33E+17,8/15/2023 16:00,40.0056587,-75.1740066,3.79,1.64,3.19, 
1.33E+17,8/15/2023 16:00,40.0055175,-75.1739597,3.79,1.66,3.29, 
1.33E+17,8/15/2023 16:00,40.0053314,-75.1740021,3.79,1.66,3.29, 
1.33E+17,8/15/2023 16:00,40.0051794,-75.1740338,3.79,1.66,3.29, 
1.33E+17,8/15/2023 16:01,40.005039,-75.1740652,3.8,1.66,3.29, 
1.33E+17,8/15/2023 16:01,40.0049082,-75.1740906,3.8,1.66,3.29, 
1.33E+17,8/15/2023 16:01,40.0047869,-75.1741136,3.79,1.8,3.34, 
1.33E+17,8/15/2023 16:01,40.0046728,-75.174142,3.79,1.8,3.34, 
1.33E+17,8/15/2023 16:01,40.0045702,-75.1741731,3.79,1.8,3.34, 
1.33E+17,8/15/2023 16:01,40.0044628,-75.1741875,3.79,1.8,3.34, 
1.33E+17,8/15/2023 16:01,40.0043566,-75.174186,3.79,1.78,3.29, 
1.33E+17,8/15/2023 16:01,40.0043046,-75.1740397,3.79,1.78,3.29, 
1.33E+17,8/15/2023 16:01,40.0042784,-75.1737238,3.79,1.93,3.29, 
1.33E+17,8/15/2023 16:01,40.004252,-75.1734917,3.79,1.93,3.29, 
1.33E+17,8/15/2023 16:01,40.0042221,-75.1732329,3.79,1.93,3.29, 
1.33E+17,8/15/2023 16:01,40.0041874,-75.1729627,3.79,1.93,3.29, 
1.33E+17,8/15/2023 16:01,40.004153,-75.1727031,3.79,1.93,3.29, 
1.33E+17,8/15/2023 16:01,40.0041158,-75.1724899,3.79,2.05,3.32, 
1.33E+17,8/15/2023 16:01,40.0041112,-75.1723555,3.79,2.05,3.32, 
1.33E+17,8/15/2023 16:01,40.0042045,-75.1722683,3.79,2.05,3.32, 
1.33E+17,8/15/2023 16:02,40.0043336,-75.1722377,3.79,2.05,3.32, 
1.33E+17,8/15/2023 16:02,40.0044821,-75.1722082,3.79,2.05,3.32, 
1.33E+17,8/15/2023 16:02,40.0046509,-75.1721732,3.79,2.2,3.43, 
1.33E+17,8/15/2023 16:02,40.0048255,-75.1721387,3.79,2.2,3.43, 
1.33E+17,8/15/2023 16:02,40.004986,-75.1721034,3.79,2.2,3.43, 
1.33E+17,8/15/2023 16:02,40.0051159,-75.1720727,3.79,2.2,3.43, 
1.33E+17,8/15/2023 16:02,40.0052429,-75.1720406,3.79,2.2,3.43, 
1.33E+17,8/15/2023 16:02,40.0053396,-75.1720176,3.79,2.36,3.48, 
1.33E+17,8/15/2023 16:02,40.005369,-75.1718409,3.79,2.36,3.48, 
