Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,11/6/2023 21:11,40.0228804,-75.1338334,5.12,2.63,4.08, 
1.33E+17,11/6/2023,40.0228804,-75.1338334,5.12,2.63,4.08, 
1.33E+17,11/6/2023,40.0228804,-75.1338334,5.12,2.63,4.08, 
1.33E+17,9/16/2023,40.0199787,-75.1368958,3.88,3.51,4.09, 
1.33E+17,9/16/2023,40.0199063,-75.1368169,3.86,3.51,4.09, 
1.33E+17,11/6/2023 21:11,40.0210527,-75.1327716,9.05,3.38,4.11, 
1.33E+17,11/6/2023 21:11,40.0210527,-75.1327716,9.05,3.38,4.11, 
1.33E+17,11/6/2023,40.0210527,-75.1327716,9.05,3.38,4.11, 
1.33E+17,11/6/2023,40.0210527,-75.1327716,9.05,3.38,4.11, 
1.33E+17,11/6/2023 21:11,40.0210626,-75.132648,8.65,3.38,4.11, 
1.33E+17,11/6/2023 21:11,40.0210626,-75.132648,8.65,3.38,4.11, 
1.33E+17,11/6/2023,40.0210626,-75.132648,8.65,3.38,4.11, 
1.33E+17,11/6/2023,40.0210626,-75.132648,8.65,3.38,4.11, 
1.33E+17,9/16/2023,40.0207658,-75.1365012,8.1,3.8,4.13, 
1.33E+17,9/16/2023,40.020853,-75.1364714,6.23,3.8,4.13, 
1.33E+17,11/6/2023 21:11,40.0196618,-75.1367896,3.8,3.51,4.16, 
1.33E+17,11/6/2023 21:11,40.0196618,-75.1367896,3.8,3.51,4.16, 
1.33E+17,11/6/2023,40.0196618,-75.1367896,3.8,3.51,4.16, 
1.33E+17,11/6/2023,40.0196618,-75.1367896,3.8,3.51,4.16, 
1.33E+17,11/6/2023 21:11,40.0197602,-75.1367626,7.16,3.51,4.16, 
1.33E+17,11/6/2023 21:11,40.0197602,-75.1367626,7.16,3.51,4.16, 
1.33E+17,11/6/2023,40.0197602,-75.1367626,7.16,3.51,4.16, 
1.33E+17,11/6/2023,40.0197602,-75.1367626,7.16,3.51,4.16, 
1.33E+17,8/15/2023 18:39,40.0218219,-75.1363461,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0218219,-75.1363461,3.79,3.37,4.16, 
1.33E+17,8/15/2023,40.0218219,-75.1363461,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0219591,-75.1363158,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0219591,-75.1363158,3.79,3.37,4.16, 
1.33E+17,8/15/2023,40.0219591,-75.1363158,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0221163,-75.1362755,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0221163,-75.1362755,3.79,3.37,4.16, 
1.33E+17,8/15/2023,40.0221163,-75.1362755,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0222612,-75.1362281,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0222612,-75.1362281,3.79,3.37,4.16, 
1.33E+17,8/15/2023,40.0222612,-75.1362281,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0224047,-75.1362119,3.79,3.37,4.16, 
1.33E+17,8/15/2023 18:39,40.0224047,-75.1362119,3.79,3.37,4.16, 
1.33E+17,8/15/2023,40.0224047,-75.1362119,3.79,3.37,4.16, 
1.33E+17,9/16/2023,40.0199657,-75.137,3.79,3.48,4.18, 
1.33E+17,8/15/2023 18:46,40.0220131,-75.1376124,12.4,3.1,4.2, 
1.33E+17,8/15/2023 18:46,40.0220131,-75.1376124,12.4,3.1,4.2, 
1.33E+17,8/15/2023,40.0220131,-75.1376124,12.4,3.1,4.2, 
1.33E+17,8/15/2023 18:46,40.0220591,-75.1375045,11.5,3.1,4.2, 
1.33E+17,8/15/2023 18:46,40.0220591,-75.1375045,11.5,3.1,4.2, 
