Timestamp,Time,Latitude,Longitude,Accuracy,DoseRate,CountRate,Comment
1.33E+17,11/15/2023 19:02,40.0179917,-75.1230993,5.51,8.4,8.03,
1.33E+17,8/15/2023 17:21,40.0227772,-75.1416651,5.75,5.94,8.01,
1.33E+17,8/15/2023 17:21,40.0228687,-75.1416437,5.53,5.94,8.01,
1.33E+17,8/15/2023,40.0227772,-75.1416651,5.75,5.94,8.01,
1.33E+17,8/15/2023,40.0228687,-75.1416437,5.53,5.94,8.01,
1.33E+17,6/4/2023 18:15,40.023061,-75.1387442,6.14,5.19,8.01,
1.33E+17,6/4/2023 18:15,40.023154,-75.1386989,6.08,5.19,8.01,
1.33E+17,11/6/2023 21:11,40.0210909,-75.1335169,9.23,10.4,8,
1.33E+17,11/15/2023 19:02,40.017633,-75.1231945,5.75,8.4,8,
1.33E+17,11/13/2023 20:24,40.0171646,-75.1205753,5.72,7.49,7.99,
1.33E+17,11/15/2023 19:02,40.0175422,-75.1232058,5.76,8.21,7.98,
1.33E+17,11/6/2023 20:37,40.0176029,-75.1196758,5.93,4.91,7.97,
1.33E+17,11/6/2023 20:37,40.0175665,-75.1195663,5.75,4.91,7.97,
1.33E+17,11/6/2023 20:39,40.0183474,-75.1195182,10.2,5.18,7.97,
1.33E+17,11/6/2023 20:39,40.0184315,-75.1195692,5.82,5.18,7.97,
1.33E+17,8/15/2023 17:21,40.0229626,-75.141634,9.44,5.83,7.96,
1.33E+17,8/15/2023 17:21,40.0230505,-75.1415942,8.92,5.83,7.96,
1.33E+17,11/15/2023 19:05,40.0185849,-75.1222445,6.34,7.45,7.96,
1.33E+17,8/15/2023,40.0229626,-75.141634,9.44,5.83,7.96,
1.33E+17,8/15/2023,40.0230505,-75.1415942,8.92,5.83,7.96,
1.33E+17,11/6/2023 20:38,40.0176551,-75.1195364,5.18,4.94,7.95,
1.33E+17,11/6/2023 20:38,40.0177538,-75.1195453,5.83,4.94,7.95,
1.33E+17,11/13/2023 20:24,40.0172449,-75.120511,5.78,7.43,7.95,
1.33E+17,6/11/2023 18:55,40.023992,-75.1396318,7.21,4.63,7.94,
1.33E+17,11/15/2023 19:02,40.0174499,-75.1232099,5.81,8.16,7.93,
1.33E+17,11/15/2023 19:05,40.0185589,-75.1221295,5.66,7.46,7.93,
1.33E+17,11/13/2023 20:24,40.0174193,-75.1202195,5.8,7.42,7.93,
1.33E+17,11/13/2023 20:28,40.0175609,-75.1221002,5.8,6.91,7.92,
1.33E+17,11/6/2023 20:40,40.0185218,-75.119623,5.89,5.21,7.91,
1.33E+17,11/6/2023 20:40,40.0185775,-75.1197154,5.49,5.21,7.91,
1.33E+17,11/13/2023 20:24,40.0173606,-75.1203167,5.96,7.23,7.91,
1.33E+17,11/15/2023 19:02,40.0173542,-75.1231927,6.06,7.99,7.89,
1.33E+17,11/13/2023 20:24,40.0173186,-75.1204382,5.68,7.23,7.89,
1.33E+17,7/5/2023,40.021986,-75.140317,6.37,6.69,7.89,
1.33E+17,6/11/2023 19:02,40.022451,-75.1414661,8.03,5.47,7.89,
1.33E+17,6/11/2023 19:02,40.022459,-75.1413476,6.35,5.47,7.89,
1.33E+17,8/15/2023 17:21,40.0225892,-75.1416954,6.2,5.91,7.88,
1.33E+17,8/15/2023 17:21,40.0226854,-75.1416903,6.37,5.91,7.88,
1.33E+17,11/6/2023 20:37,40.0176692,-75.1199058,6.03,4.75,7.88,
1.33E+17,11/6/2023 20:37,40.0176361,-75.1197886,5.96,4.75,7.88,
1.33E+17,11/13/2023 20:25,40.0176521,-75.1198687,7.57,6.96,7.88,
1.33E+17,8/15/2023,40.0225892,-75.1416954,6.2,5.91,7.88,
1.33E+17,8/15/2023,40.0226854,-75.1416903,6.37,5.91,7.88,
1.33E+17,6/11/2023 19:04,40.022856,-75.1404978,8.78,5.54,7.87,
1.33E+17,6/11/2023 19:04,40.022952,-75.1404454,9.47,5.54,7.87,
1.33E+17,8/15/2023 17:22,40.0231409,-75.141611,5.92,5.58,7.86,
1.33E+17,8/15/2023 17:22,40.0232426,-75.1416558,5.95,5.58,7.86,
1.33E+17,11/13/2023 20:24,40.0174823,-75.1201249,7.5,7.42,7.86,
1.33E+17,11/13/2023 20:28,40.0175591,-75.1219823,5.45,6.78,7.86,
1.33E+17,7/23/2023,40.022299,-75.1416521,6.14,6.36,7.86,
1.33E+17,6/11/2023 19:04,40.023048,-75.1404366,6.7,5.7,7.86,
1.33E+17,6/11/2023 19:05,40.023134,-75.1403762,10.4,5.7,7.86,
1.33E+17,8/15/2023,40.0231409,-75.141611,5.92,5.58,7.86,
1.33E+17,8/15/2023,40.0232426,-75.1416558,5.95,5.58,7.86,
1.33E+17,11/15/2023 19:07,40.019322,-75.1208794,6.61,7.58,7.85,
1.33E+17,11/13/2023 20:28,40.0175508,-75.1218641,5.6,6.95,7.85,
1.33E+17,7/23/2023,40.022347,-75.1417515,6.73,7.45,7.85,
